fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
FR;64;2021-03-30;27625;3238;0;0;761691;164515;0;0;18.6;4.0;0.0;0.0
FR;64;2021-03-31;24449;3286;0;0;786140;167801;0;0;19.2;4.1;0.0;0.0
FR;64;2021-04-01;31016;4267;0;0;817156;172068;0;0;19.9;4.2;0.0;0.0
FR;64;2021-04-02;29530;4058;0;0;846686;176126;0;0;20.6;4.3;0.0;0.0
FR;64;2021-04-03;16194;2566;0;0;862880;178692;0;0;21.0;4.4;0.0;0.0
FR;64;2021-04-04;4105;873;0;0;866985;179565;0;0;21.1;4.4;0.0;0.0
FR;64;2021-04-05;5291;846;0;0;872276;180411;0;0;21.3;4.4;0.0;0.0
FR;64;2021-04-06;19580;4559;0;0;891856;184970;0;0;21.7;4.5;0.0;0.0
FR;64;2021-04-07;23913;5128;0;0;915769;190098;0;0;22.3;4.6;0.0;0.0
FR;64;2021-04-08;35077;6117;0;0;950846;196215;0;0;23.2;4.8;0.0;0.0
FR;64;2021-04-09;54057;6789;0;0;1004903;203004;0;0;24.5;4.9;0.0;0.0
FR;64;2021-04-10;30158;5456;0;0;1035061;208460;0;0;25.2;5.1;0.0;0.0
FR;64;2021-04-11;6354;2670;0;0;1041415;211130;0;0;25.4;5.1;0.0;0.0
FR;64;2021-04-12;28380;5525;0;0;1069795;216655;0;0;26.1;5.3;0.0;0.0
FR;64;2021-04-13;43000;7842;0;0;1112795;224497;0;0;27.1;5.5;0.0;0.0
FR;64;2021-04-14;41176;7601;0;0;1153971;232098;0;0;28.1;5.7;0.0;0.0
FR;64;2021-04-15;52426;8964;0;0;1206397;241062;0;0;29.4;5.9;0.0;0.0
FR;64;2021-04-16;64772;9591;0;0;1271169;250653;0;0;31.0;6.1;0.0;0.0
FR;64;2021-04-17;38869;7547;0;0;1310038;258200;0;0;31.9;6.3;0.0;0.0
FR;64;2021-04-18;11024;3430;0;0;1321062;261630;0;0;32.2;6.4;0.0;0.0
FR;64;2021-04-19;42244;8908;0;0;1363306;270538;0;0;33.2;6.6;0.0;0.0
FR;64;2021-04-20;52941;10880;0;0;1416247;281418;0;0;34.5;6.9;0.0;0.0
FR;64;2021-04-21;52911;11353;0;0;1469158;292771;0;0;35.8;7.1;0.0;0.0
FR;64;2021-04-22;57795;13289;0;0;1526953;306060;0;0;37.2;7.5;0.0;0.0
FR;64;2021-04-23;61472;13515;0;0;1588425;319575;0;0;38.7;7.8;0.0;0.0
FR;64;2021-04-24;43661;9520;0;0;1632086;329095;0;0;39.8;8.0;0.0;0.0
FR;64;2021-04-25;16354;3523;0;0;1648440;332618;0;0;40.2;8.1;0.0;0.0
FR;64;2021-04-26;50372;11952;0;0;1698812;344570;0;0;41.4;8.4;0.0;0.0
FR;64;2021-04-27;63363;16066;0;0;1762175;360636;0;0;43.0;8.8;0.0;0.0
FR;64;2021-04-28;64357;16521;0;0;1826532;377157;0;0;44.5;9.2;0.0;0.0
FR;64;2021-04-29;74112;21089;0;0;1900644;398246;0;0;46.3;9.7;0.0;0.0
FR;64;2021-04-30;75693;22586;0;0;1976337;420832;0;0;48.2;10.3;0.0;0.0
FR;64;2021-05-01;29559;6914;0;0;2005896;427746;0;0;48.9;10.4;0.0;0.0
FR;64;2021-05-02;14608;4095;0;0;2020504;431841;0;0;49.3;10.5;0.0;0.0
FR;64;2021-05-03;52646;16137;0;0;2073150;447978;0;0;50.5;10.9;0.0;0.0
FR;64;2021-05-04;53676;22034;0;0;2126826;470012;0;0;51.8;11.5;0.0;0.0
FR;64;2021-05-05;49927;23082;0;0;2176753;493094;0;0;53.1;12.0;0.0;0.0
FR;64;2021-05-06;57298;29235;0;0;2234051;522329;0;0;54.5;12.7;0.0;0.0
FR;64;2021-05-07;51326;34356;0;0;2285377;556685;0;0;55.7;13.6;0.0;0.0
FR;64;2021-05-08;21343;9546;0;0;2306720;566231;0;0;56.2;13.8;0.0;0.0
FR;64;2021-05-09;10166;5550;0;0;2316886;571781;0;0;56.5;13.9;0.0;0.0
FR;64;2021-05-10;35041;27029;0;0;2351927;598810;0;0;57.3;14.6;0.0;0.0
FR;64;2021-05-11;44465;37393;0;0;2396392;636203;0;0;58.4;15.5;0.0;0.0
FR;64;2021-05-12;39681;35231;0;0;2436073;671434;0;0;59.4;16.4;0.0;0.0
FR;64;2021-05-13;22312;10157;0;0;2458385;681591;0;0;59.9;16.6;0.0;0.0
FR;64;2021-05-14;36679;29270;0;0;2495064;710861;0;0;60.8;17.3;0.0;0.0
FR;64;2021-05-15;21558;19114;0;0;2516622;729975;0;0;61.3;17.8;0.0;0.0
FR;64;2021-05-16;8094;4340;0;0;2524716;734315;0;0;61.5;17.9;0.0;0.0
FR;64;2021-05-17;27234;25552;0;0;2551950;759867;0;0;62.2;18.5;0.0;0.0
FR;64;2021-05-18;34160;28584;0;0;2586110;788451;0;0;63.0;19.2;0.0;0.0
FR;64;2021-05-19;30879;26495;0;0;2616989;814946;0;0;63.8;19.9;0.0;0.0
FR;64;2021-05-20;35471;33434;0;0;2652460;848380;0;0;64.7;20.7;0.0;0.0
FR;64;2021-05-21;30622;37543;0;0;2683082;885923;0;0;65.4;21.6;0.0;0.0
FR;64;2021-05-22;15026;17791;0;0;2698108;903714;0;0;65.8;22.0;0.0;0.0
FR;64;2021-05-23;5173;2843;0;0;2703281;906557;0;0;65.9;22.1;0.0;0.0
FR;64;2021-05-24;10960;6541;0;0;2714241;913098;0;0;66.2;22.3;0.0;0.0
FR;64;2021-05-25;23047;34434;0;0;2737288;947532;0;0;66.7;23.1;0.0;0.0
FR;64;2021-05-26;21971;35073;0;0;2759259;982605;0;0;67.3;24.0;0.0;0.0
FR;64;2021-05-27;26299;43099;0;0;2785558;1025704;0;0;67.9;25.0;0.0;0.0
FR;64;2021-05-28;24794;55832;0;0;2810352;1081536;0;0;68.5;26.4;0.0;0.0
FR;64;2021-05-29;12034;33573;0;0;2822386;1115109;0;0;68.8;27.2;0.0;0.0
FR;64;2021-05-30;2742;7429;0;0;2825128;1122538;0;0;68.9;27.4;0.0;0.0
FR;64;2021-05-31;16033;46004;0;0;2841161;1168542;0;0;69.3;28.5;0.0;0.0
FR;64;2021-06-01;21304;56447;0;0;2862465;1224989;0;0;69.8;29.9;0.0;0.0
FR;64;2021-06-02;17571;50464;0;0;2880036;1275453;0;0;70.2;31.1;0.0;0.0
FR;64;2021-06-03;21614;55034;0;0;2901650;1330487;0;0;70.7;32.4;0.0;0.0
FR;64;2021-06-04;20206;66569;0;0;2921856;1397056;0;0;71.2;34.1;0.0;0.0
FR;64;2021-06-05;9565;43252;0;0;2931421;1440308;0;0;71.5;35.1;0.0;0.0
FR;64;2021-06-06;2741;10982;0;0;2934162;1451290;0;0;71.5;35.4;0.0;0.0
FR;64;2021-06-07;12635;60849;0;0;2946797;1512139;0;0;71.8;36.9;0.0;0.0
FR;64;2021-06-08;16792;66622;0;0;2963589;1578761;0;0;72.2;38.5;0.0;0.0
FR;64;2021-06-09;14922;58400;0;0;2978511;1637161;0;0;72.6;39.9;0.0;0.0
FR;64;2021-06-10;17105;57030;0;0;2995616;1694191;0;0;73.0;41.3;0.0;0.0
FR;64;2021-06-11;15361;69902;0;0;3010977;1764093;0;0;73.4;43.0;0.0;0.0
FR;64;2021-06-12;8233;36125;0;0;3019210;1800218;0;0;73.6;43.9;0.0;0.0
FR;64;2021-06-13;2171;9731;0;0;3021381;1809949;0;0;73.7;44.1;0.0;0.0
FR;64;2021-06-14;9191;64563;0;0;3030572;1874512;0;0;73.9;45.7;0.0;0.0
FR;64;2021-06-15;12019;66280;0;0;3042591;1940792;0;0;74.2;47.3;0.0;0.0
FR;64;2021-06-16;10208;53303;0;0;3052799;1994095;0;0;74.4;48.6;0.0;0.0
FR;64;2021-06-17;12296;55829;0;0;3065095;2049924;0;0;74.7;50.0;0.0;0.0
FR;64;2021-06-18;11345;61224;0;0;3076440;2111148;0;0;75.0;51.5;0.0;0.0
FR;64;2021-06-19;5568;29079;0;0;3082008;2140227;0;0;75.1;52.2;0.0;0.0
FR;64;2021-06-20;1227;6587;0;0;3083235;2146814;0;0;75.2;52.3;0.0;0.0
FR;64;2021-06-21;6513;45152;0;0;3089748;2191966;0;0;75.3;53.4;0.0;0.0
FR;64;2021-06-22;8590;52524;1;0;3098338;2244490;1;0;75.5;54.7;0.0;0.0
FR;64;2021-06-23;7573;40700;0;0;3105911;2285190;1;0;75.7;55.7;0.0;0.0
FR;64;2021-06-24;9586;40154;0;0;3115497;2325344;1;0;75.9;56.7;0.0;0.0
FR;64;2021-06-25;8901;50830;0;0;3124398;2376174;1;0;76.2;57.9;0.0;0.0
FR;64;2021-06-26;4445;25625;0;0;3128843;2401799;1;0;76.3;58.5;0.0;0.0
FR;64;2021-06-27;1176;6571;0;0;3130019;2408370;1;0;76.3;58.7;0.0;0.0
FR;64;2021-06-28;5668;38171;0;0;3135687;2446541;1;0;76.4;59.6;0.0;0.0
FR;64;2021-06-29;7488;45140;0;0;3143175;2491681;1;0;76.6;60.7;0.0;0.0
FR;64;2021-06-30;7331;37105;1;0;3150506;2528786;2;0;76.8;61.6;0.0;0.0
FR;64;2021-07-01;9557;39628;0;0;3160063;2568414;2;0;77.0;62.6;0.0;0.0
FR;64;2021-07-02;9159;44373;0;0;3169222;2612787;2;0;77.3;63.7;0.0;0.0
FR;64;2021-07-03;4654;22034;0;0;3173876;2634821;2;0;77.4;64.2;0.0;0.0
FR;64;2021-07-04;1252;5374;0;0;3175128;2640195;2;0;77.4;64.4;0.0;0.0
FR;64;2021-07-05;6720;30134;0;0;3181848;2670329;2;0;77.6;65.1;0.0;0.0
FR;64;2021-07-06;8615;38304;2;0;3190463;2708633;4;0;77.8;66.0;0.0;0.0
FR;64;2021-07-07;8426;30166;1;0;3198889;2738799;5;0;78.0;66.8;0.0;0.0
FR;64;2021-07-08;10329;34148;0;0;3209218;2772947;5;0;78.2;67.6;0.0;0.0
FR;64;2021-07-09;9990;37931;0;0;3219208;2810878;5;0;78.5;68.5;0.0;0.0
FR;64;2021-07-10;5014;17564;1;0;3224222;2828442;6;0;78.6;68.9;0.0;0.0
FR;64;2021-07-11;1492;3461;0;0;3225714;2831903;6;0;78.6;69.0;0.0;0.0
FR;64;2021-07-12;6687;25266;0;0;3232401;2857169;6;0;78.8;69.6;0.0;0.0
FR;64;2021-07-13;11672;31230;1;0;3244073;2888399;7;0;79.1;70.4;0.0;0.0
FR;64;2021-07-14;3882;4924;0;0;3247955;2893323;7;0;79.2;70.5;0.0;0.0
FR;64;2021-07-15;14029;29861;0;0;3261984;2923184;7;0;79.5;71.3;0.0;0.0
FR;64;2021-07-16;15711;31440;0;0;3277695;2954624;7;0;79.9;72.0;0.0;0.0
FR;64;2021-07-17;8263;13901;0;0;3285958;2968525;7;0;80.1;72.4;0.0;0.0
FR;64;2021-07-18;2230;3258;0;0;3288188;2971783;7;0;80.2;72.4;0.0;0.0
FR;64;2021-07-19;10444;21314;0;0;3298632;2993097;7;0;80.4;73.0;0.0;0.0
FR;64;2021-07-20;14591;26409;0;0;3313223;3019506;7;0;80.8;73.6;0.0;0.0
FR;64;2021-07-21;13796;21674;0;0;3327019;3041180;7;0;81.1;74.1;0.0;0.0
FR;64;2021-07-22;16302;24498;0;0;3343321;3065678;7;0;81.5;74.7;0.0;0.0
FR;64;2021-07-23;16913;25778;1;0;3360234;3091456;8;0;81.9;75.4;0.0;0.0
FR;64;2021-07-24;8741;10487;0;0;3368975;3101943;8;0;82.1;75.6;0.0;0.0
FR;64;2021-07-25;2665;2385;0;0;3371640;3104328;8;0;82.2;75.7;0.0;0.0
FR;64;2021-07-26;12057;15951;1;0;3383697;3120279;9;0;82.5;76.1;0.0;0.0
FR;64;2021-07-27;17203;20025;0;0;3400900;3140304;9;0;82.9;76.6;0.0;0.0
FR;64;2021-07-28;15969;16680;0;0;3416869;3156984;9;0;83.3;77.0;0.0;0.0
FR;64;2021-07-29;17921;18610;0;0;3434790;3175594;9;0;83.7;77.4;0.0;0.0
FR;64;2021-07-30;17129;19149;0;0;3451919;3194743;9;0;84.1;77.9;0.0;0.0
FR;64;2021-07-31;8504;7993;0;0;3460423;3202736;9;0;84.4;78.1;0.0;0.0
FR;64;2021-08-01;2332;1598;0;0;3462755;3204334;9;0;84.4;78.1;0.0;0.0
FR;64;2021-08-02;11534;11329;0;0;3474289;3215663;9;0;84.7;78.4;0.0;0.0
FR;64;2021-08-03;14611;14341;0;0;3488900;3230004;9;0;85.0;78.7;0.0;0.0
FR;64;2021-08-04;13799;11537;2;0;3502699;3241541;11;0;85.4;79.0;0.0;0.0
FR;64;2021-08-05;14044;12504;0;0;3516743;3254045;11;0;85.7;79.3;0.0;0.0
FR;64;2021-08-06;13842;13806;1;0;3530585;3267851;12;0;86.1;79.7;0.0;0.0
FR;64;2021-08-07;6472;6745;0;0;3537057;3274596;12;0;86.2;79.8;0.0;0.0
FR;64;2021-08-08;1739;1677;0;0;3538796;3276273;12;0;86.3;79.9;0.0;0.0
FR;64;2021-08-09;9119;10560;1;0;3547915;3286833;13;0;86.5;80.1;0.0;0.0
FR;64;2021-08-10;11903;13390;1;0;3559818;3300223;14;0;86.8;80.5;0.0;0.0
FR;64;2021-08-11;10614;11420;0;0;3570432;3311643;14;0;87.0;80.7;0.0;0.0
FR;64;2021-08-12;11265;12808;0;0;3581697;3324451;14;0;87.3;81.0;0.0;0.0
FR;64;2021-08-13;9649;11736;0;0;3591346;3336187;14;0;87.5;81.3;0.0;0.0
FR;64;2021-08-14;4496;6202;0;0;3595842;3342389;14;0;87.7;81.5;0.0;0.0
FR;64;2021-08-15;981;1242;0;0;3596823;3343631;14;0;87.7;81.5;0.0;0.0
FR;64;2021-08-16;6565;10795;0;0;3603388;3354426;14;0;87.8;81.8;0.0;0.0
FR;64;2021-08-17;8301;13175;0;0;3611689;3367601;14;0;88.0;82.1;0.0;0.0
FR;64;2021-08-18;7330;12277;1;0;3619019;3379878;15;0;88.2;82.4;0.0;0.0
FR;64;2021-08-19;7666;13174;0;0;3626685;3393052;15;0;88.4;82.7;0.0;0.0
FR;64;2021-08-20;7100;14029;1;0;3633785;3407081;16;0;88.6;83.1;0.0;0.0
FR;64;2021-08-21;3126;6730;0;0;3636911;3413811;16;0;88.7;83.2;0.0;0.0
FR;64;2021-08-22;697;1853;0;0;3637608;3415664;16;0;88.7;83.3;0.0;0.0
FR;64;2021-08-23;4584;11110;0;0;3642192;3426774;16;0;88.8;83.5;0.0;0.0
FR;64;2021-08-24;6010;13654;0;0;3648202;3440428;16;0;88.9;83.9;0.0;0.0
FR;64;2021-08-25;5288;12015;0;0;3653490;3452443;16;0;89.1;84.2;0.0;0.0
FR;64;2021-08-26;5391;12954;0;0;3658881;3465397;16;0;89.2;84.5;0.0;0.0
FR;64;2021-08-27;5278;13825;1;0;3664159;3479222;17;0;89.3;84.8;0.0;0.0
FR;64;2021-08-28;2647;6789;0;0;3666806;3486011;17;0;89.4;85.0;0.0;0.0
FR;64;2021-08-29;560;1725;0;0;3667366;3487736;17;0;89.4;85.0;0.0;0.0
FR;64;2021-08-30;3509;9698;352;0;3670875;3497434;369;0;89.5;85.3;0.0;0.0
FR;64;2021-08-31;4270;11761;602;0;3675145;3509195;971;0;89.6;85.5;0.0;0.0
FR;64;2021-09-01;4313;10058;837;0;3679458;3519253;1808;0;89.7;85.8;0.0;0.0
FR;64;2021-09-02;4393;10865;1063;0;3683851;3530118;2871;0;89.8;86.1;0.1;0.0
FR;64;2021-09-03;4553;11608;1309;0;3688404;3541726;4180;0;89.9;86.3;0.1;0.0
FR;64;2021-09-04;2232;5382;638;0;3690636;3547108;4818;0;90.0;86.5;0.1;0.0
FR;64;2021-09-05;464;1025;180;0;3691100;3548133;4998;0;90.0;86.5;0.1;0.0
FR;64;2021-09-06;2841;7409;967;0;3693941;3555542;5965;0;90.0;86.7;0.1;0.0
FR;64;2021-09-07;3270;8242;1282;0;3697211;3563784;7247;0;90.1;86.9;0.2;0.0
FR;64;2021-09-08;2724;6805;1174;0;3699935;3570589;8421;0;90.2;87.0;0.2;0.0
FR;64;2021-09-09;2897;7382;1511;0;3702832;3577971;9932;0;90.3;87.2;0.2;0.0
FR;64;2021-09-10;3364;7859;1809;3;3706196;3585830;11741;3;90.3;87.4;0.3;0.0
FR;64;2021-09-11;1592;3706;758;0;3707788;3589536;12499;3;90.4;87.5;0.3;0.0
FR;64;2021-09-12;267;639;152;0;3708055;3590175;12651;3;90.4;87.5;0.3;0.0
FR;64;2021-09-13;2051;4963;1391;1;3710106;3595138;14042;4;90.4;87.6;0.3;0.0
FR;64;2021-09-14;2588;5753;2172;1;3712694;3600891;16214;5;90.5;87.8;0.4;0.0
FR;64;2021-09-15;2360;5178;1730;4;3715054;3606069;17944;9;90.6;87.9;0.4;0.0
FR;64;2021-09-16;2178;4937;2184;2;3717232;3611006;20128;11;90.6;88.0;0.5;0.0
FR;64;2021-09-17;2386;5774;2557;1;3719618;3616780;22685;12;90.7;88.2;0.6;0.0
FR;64;2021-09-18;1175;2859;958;4;3720793;3619639;23643;16;90.7;88.2;0.6;0.0
FR;64;2021-09-19;167;509;136;0;3720960;3620148;23779;16;90.7;88.2;0.6;0.0
FR;64;2021-09-20;1367;3602;1534;2;3722327;3623750;25313;18;90.7;88.3;0.6;0.0
FR;64;2021-09-21;1569;4049;2259;4;3723896;3627799;27572;22;90.8;88.4;0.7;0.0
FR;64;2021-09-22;1447;3822;1801;0;3725343;3631621;29373;22;90.8;88.5;0.7;0.0
FR;64;2021-09-23;1347;3848;2468;5;3726690;3635469;31841;27;90.8;88.6;0.8;0.0
FR;64;2021-09-24;1729;4742;2821;4;3728419;3640211;34662;31;90.9;88.7;0.8;0.0
FR;64;2021-09-25;922;2327;1028;1;3729341;3642538;35690;32;90.9;88.8;0.9;0.0
FR;64;2021-09-26;154;365;124;1;3729495;3642903;35814;33;90.9;88.8;0.9;0.0
FR;64;2021-09-27;1094;3005;1628;3;3730589;3645908;37442;36;90.9;88.9;0.9;0.0
FR;64;2021-09-28;1331;3096;2191;1;3731920;3649004;39633;37;91.0;89.0;1.0;0.0
FR;64;2021-09-29;1345;2943;2032;0;3733265;3651947;41665;37;91.0;89.0;1.0;0.0
FR;64;2021-09-30;1396;2986;2617;5;3734661;3654933;44282;42;91.0;89.1;1.1;0.0
FR;64;2021-10-01;2016;3458;2966;1;3736677;3658391;47248;43;91.1;89.2;1.2;0.0
FR;64;2021-10-02;968;1774;1246;0;3737645;3660165;48494;43;91.1;89.2;1.2;0.0
FR;64;2021-10-03;99;238;141;1;3737744;3660403;48635;44;91.1;89.2;1.2;0.0
FR;64;2021-10-04;1140;2166;1888;1;3738884;3662569;50523;45;91.1;89.3;1.2;0.0
FR;64;2021-10-05;1318;2365;2748;4;3740202;3664934;53271;49;91.2;89.3;1.3;0.0
FR;64;2021-10-06;1276;2304;2507;0;3741478;3667238;55778;49;91.2;89.4;1.4;0.0
FR;64;2021-10-07;1215;2259;3025;6;3742693;3669497;58803;55;91.2;89.5;1.4;0.0
FR;64;2021-10-08;1762;3049;4011;0;3744455;3672546;62814;55;91.3;89.5;1.5;0.0
FR;64;2021-10-09;789;1482;1727;1;3745244;3674028;64541;56;91.3;89.6;1.6;0.0
FR;64;2021-10-10;115;184;228;0;3745359;3674212;64769;56;91.3;89.6;1.6;0.0
FR;64;2021-10-11;1055;1685;2623;7;3746414;3675897;67392;63;91.3;89.6;1.6;0.0
FR;64;2021-10-12;1262;1885;3574;2;3747676;3677782;70966;65;91.4;89.7;1.7;0.0
FR;64;2021-10-13;1352;1885;3460;0;3749028;3679667;74426;65;91.4;89.7;1.8;0.0
FR;64;2021-10-14;1251;1781;3800;2;3750279;3681448;78226;67;91.4;89.7;1.9;0.0
FR;64;2021-10-15;1651;2281;5614;4;3751930;3683729;83840;71;91.5;89.8;2.0;0.0
FR;64;2021-10-16;821;1158;2093;1;3752751;3684887;85933;72;91.5;89.8;2.1;0.0
FR;64;2021-10-17;93;176;240;0;3752844;3685063;86173;72;91.5;89.8;2.1;0.0
FR;64;2021-10-18;998;1357;2985;3;3753842;3686420;89158;75;91.5;89.9;2.2;0.0
FR;64;2021-10-19;1082;1465;3871;3;3754924;3687885;93029;78;91.5;89.9;2.3;0.0
FR;64;2021-10-20;1185;1600;4563;2;3756109;3689485;97592;80;91.6;89.9;2.4;0.0
FR;64;2021-10-21;1023;1460;4545;4;3757132;3690945;102137;84;91.6;90.0;2.5;0.0
FR;64;2021-10-22;1420;2039;5842;9;3758552;3692984;107979;93;91.6;90.0;2.6;0.0
FR;64;2021-10-23;651;1102;2839;1;3759203;3694086;110818;94;91.6;90.1;2.7;0.0
FR;64;2021-10-24;73;123;291;0;3759276;3694209;111109;94;91.6;90.1;2.7;0.0
FR;64;2021-10-25;782;1143;3942;2;3760058;3695352;115051;96;91.7;90.1;2.8;0.0
FR;64;2021-10-26;838;1266;4468;5;3760896;3696618;119519;101;91.7;90.1;2.9;0.0
FR;64;2021-10-27;972;1447;5416;4;3761868;3698065;124935;105;91.7;90.1;3.0;0.0
FR;64;2021-10-28;890;1240;4944;2;3762758;3699305;129879;107;91.7;90.2;3.2;0.0
FR;64;2021-10-29;1121;1636;6757;3;3763879;3700941;136636;110;91.8;90.2;3.3;0.0
FR;64;2021-10-30;608;852;3187;3;3764487;3701793;139823;113;91.8;90.2;3.4;0.0
FR;64;2021-10-31;71;108;296;0;3764558;3701901;140119;113;91.8;90.2;3.4;0.0
FR;64;2021-11-01;225;139;264;2;3764783;3702040;140383;115;91.8;90.2;3.4;0.0
FR;64;2021-11-02;774;1270;5457;3;3765557;3703310;145840;118;91.8;90.3;3.6;0.0
FR;64;2021-11-03;971;1426;6757;1;3766528;3704736;152597;119;91.8;90.3;3.7;0.0
FR;64;2021-11-04;881;1281;6563;1;3767409;3706017;159160;120;91.8;90.3;3.9;0.0
FR;64;2021-11-05;1144;1688;9296;4;3768553;3707705;168456;124;91.9;90.4;4.1;0.0
FR;64;2021-11-06;591;850;4707;2;3769144;3708555;173163;126;91.9;90.4;4.2;0.0
FR;64;2021-11-07;87;140;494;1;3769231;3708695;173657;127;91.9;90.4;4.2;0.0
FR;64;2021-11-08;813;1201;8193;3;3770044;3709896;181850;130;91.9;90.4;4.4;0.0
FR;64;2021-11-09;1000;1426;10681;2;3771044;3711322;192531;132;91.9;90.5;4.7;0.0
FR;64;2021-11-10;1088;1498;12983;2;3772132;3712820;205514;134;92.0;90.5;5.0;0.0
FR;64;2021-11-11;123;167;1143;2;3772255;3712987;206657;136;92.0;90.5;5.0;0.0
FR;64;2021-11-12;1074;1557;13766;8;3773329;3714544;220423;144;92.0;90.6;5.4;0.0
FR;64;2021-11-13;566;762;6724;3;3773895;3715306;227147;147;92.0;90.6;5.5;0.0
FR;64;2021-11-14;56;99;703;4;3773951;3715405;227850;151;92.0;90.6;5.6;0.0
FR;64;2021-11-15;890;1113;12167;13;3774841;3716518;240017;164;92.0;90.6;5.9;0.0
FR;64;2021-11-16;1081;1215;15729;5;3775922;3717733;255746;169;92.0;90.6;6.2;0.0
FR;64;2021-11-17;1115;1309;16342;13;3777037;3719042;272088;182;92.1;90.7;6.6;0.0
FR;64;2021-11-18;1061;1185;16736;6;3778098;3720227;288824;188;92.1;90.7;7.0;0.0
FR;64;2021-11-19;1375;1492;22859;9;3779473;3721719;311683;197;92.1;90.7;7.6;0.0
FR;64;2021-11-20;699;746;11214;4;3780172;3722465;322897;201;92.1;90.7;7.9;0.0
FR;64;2021-11-21;74;110;1220;1;3780246;3722575;324117;202;92.2;90.7;7.9;0.0
FR;64;2021-11-22;906;745;18650;7;3781152;3723320;342767;209;92.2;90.8;8.4;0.0
FR;64;2021-11-23;1157;1057;24618;8;3782309;3724377;367385;217;92.2;90.8;9.0;0.0
FR;64;2021-11-24;1142;1226;25125;5;3783451;3725603;392510;222;92.2;90.8;9.6;0.0
FR;64;2021-11-25;1139;1106;31080;4;3784590;3726709;423590;226;92.3;90.8;10.3;0.0
FR;64;2021-11-26;1380;1491;48805;14;3785970;3728200;472395;240;92.3;90.9;11.5;0.0
FR;64;2021-11-27;785;804;28402;8;3786755;3729004;500797;248;92.3;90.9;12.2;0.0
FR;64;2021-11-28;105;137;6426;2;3786860;3729141;507223;250;92.3;90.9;12.4;0.0
FR;64;2021-11-29;789;1062;47176;9;3787649;3730203;554399;259;92.3;90.9;13.5;0.0
FR;64;2021-11-30;1144;1303;65218;14;3788793;3731506;619617;273;92.4;91.0;15.1;0.0
FR;64;2021-12-01;1048;1415;78789;32;3789841;3732921;698406;305;92.4;91.0;17.0;0.0
FR;64;2021-12-02;1124;1168;87483;28;3790965;3734089;785889;333;92.4;91.0;19.2;0.0
FR;64;2021-12-03;1186;1639;93229;27;3792151;3735728;879118;360;92.4;91.1;21.4;0.0
FR;64;2021-12-04;665;843;46171;16;3792816;3736571;925289;376;92.5;91.1;22.6;0.0
FR;64;2021-12-05;131;178;10721;7;3792947;3736749;936010;383;92.5;91.1;22.8;0.0
FR;64;2021-12-06;1017;1269;79575;26;3793964;3738018;1015585;409;92.5;91.1;24.8;0.0
FR;64;2021-12-07;1162;1553;102167;28;3795126;3739571;1117752;437;92.5;91.2;27.2;0.0
FR;64;2021-12-08;1026;1559;88823;30;3796152;3741130;1206575;467;92.5;91.2;29.4;0.0
FR;64;2021-12-09;1150;1426;100997;39;3797302;3742556;1307572;506;92.6;91.2;31.9;0.0
FR;64;2021-12-10;1212;1760;105251;44;3798514;3744316;1412823;550;92.6;91.3;34.4;0.0
FR;64;2021-12-11;749;1008;53174;17;3799263;3745324;1465997;567;92.6;91.3;35.7;0.0
FR;64;2021-12-12;200;228;14031;4;3799463;3745552;1480028;571;92.6;91.3;36.1;0.0
FR;64;2021-12-13;1043;1474;85236;22;3800506;3747026;1565264;593;92.6;91.3;38.2;0.0
FR;64;2021-12-14;1354;1875;112906;34;3801860;3748901;1678170;627;92.7;91.4;40.9;0.0
FR;64;2021-12-15;1162;1743;95412;32;3803022;3750644;1773582;659;92.7;91.4;43.2;0.0
FR;64;2021-12-16;1459;1878;106826;46;3804481;3752522;1880408;705;92.7;91.5;45.8;0.0
FR;64;2021-12-17;1460;2057;104481;48;3805941;3754579;1984889;753;92.8;91.5;48.4;0.0
FR;64;2021-12-18;952;1062;48536;31;3806893;3755641;2033425;784;92.8;91.6;49.6;0.0
FR;64;2021-12-19;261;282;13664;8;3807154;3755923;2047089;792;92.8;91.6;49.9;0.0
FR;64;2021-12-20;1254;1480;63427;41;3808408;3757403;2110516;833;92.8;91.6;51.4;0.0
FR;64;2021-12-21;1644;1749;76733;51;3810052;3759152;2187249;884;92.9;91.6;53.3;0.0
FR;64;2021-12-22;1440;1524;59484;48;3811492;3760676;2246733;932;92.9;91.7;54.8;0.0
FR;64;2021-12-23;1331;1341;43989;44;3812823;3762017;2290722;976;92.9;91.7;55.8;0.0
FR;64;2021-12-24;365;439;9118;10;3813188;3762456;2299840;986;93.0;91.7;56.1;0.0
FR;64;2021-12-25;11;51;424;4;3813199;3762507;2300264;990;93.0;91.7;56.1;0.0
FR;64;2021-12-26;116;138;2948;7;3813315;3762645;2303212;997;93.0;91.7;56.1;0.0
FR;64;2021-12-27;943;1265;34967;42;3814258;3763910;2338179;1039;93.0;91.8;57.0;0.0
FR;64;2021-12-28;1238;1495;48085;204;3815496;3765405;2386264;1243;93.0;91.8;58.2;0.0
FR;64;2021-12-29;1156;1220;40212;238;3816652;3766625;2426476;1481;93.0;91.8;59.2;0.0
