epci;sg;cage65;cl_age65;pop;P;T;Ti;Tp;Td
200040715;2021-12-29-2022-01-04;[00-65);64;362214,44;11434,70;45529,50;3156,89;25,11;12569,76
200040715;2021-12-30-2022-01-05;[00-65);64;362214,44;12140,28;47155,62;3351,68;25,75;13018,70
200040715;2021-12-31-2022-01-06;[00-65);64;362214,44;12851,41;49045,30;3548,01;26,20;13540,40
200040715;2022-01-01-2022-01-07;[00-65);64;362214,44;13689,64;51747,94;3779,43;26,45;14286,55
200040715;2022-01-02-2022-01-08;[00-65);64;362214,44;14941,43;56553,59;4125,02;26,42;15613,29
200040715;2022-01-03-2022-01-09;[00-65);64;362214,44;15140,51;57668,46;4179,99;26,25;15921,08
200040715;2022-01-04-2022-01-10;[00-65);64;362214,44;15185,87;58971,30;4192,51;25,75;16280,77
200040715;2022-01-05-2022-01-11;[00-65);64;362214,44;15212,09;59302,43;4199,75;25,65;16372,19
200040715;2022-01-06-2022-01-12;[00-65);64;362214,44;15558,25;58732,81;4295,31;26,49;16214,93
200040715;2022-01-07-2022-01-13;[00-65);64;362214,44;15878,69;56442,04;4383,78;28,13;15582,50
200040715;2022-01-08-2022-01-14;[00-65);64;362214,44;16360,29;54603,36;4516,74;29,96;15074,87
200040715;2022-01-09-2022-01-15;[00-65);64;362214,44;16570,98;53356,49;4574,91;31,06;14730,64
200040715;2022-01-10-2022-01-16;[00-65);64;362214,44;16755,43;52889,40;4625,83;31,68;14601,68
200040715;2022-01-11-2022-01-17;[00-65);64;362214,44;17284,20;49808,87;4771,81;34,70;13751,21
200040715;2022-01-12-2022-01-18;[00-65);64;362214,44;17601,48;48471,65;4859,41;36,31;13382,03
200040715;2022-01-13-2022-01-19;[00-65);64;362214,44;17925,85;47842,22;4948,96;37,47;13208,26
200040715;2022-01-14-2022-01-20;[00-65);64;362214,44;17998,21;47278,75;4968,94;38,07;13052,70
200040715;2022-01-15-2022-01-21;[00-65);64;362214,44;17929,34;45944,52;4949,92;39,02;12684,34
200040715;2022-01-16-2022-01-22;[00-65);64;362214,44;17803,82;45421,74;4915,27;39,20;12540,01
200040715;2022-01-17-2022-01-23;[00-65);64;362214,44;17716,54;45027,20;4891,18;39,35;12431,09
200040715;2022-01-18-2022-01-24;[00-65);64;362214,44;17143,89;43670,34;4733,08;39,26;12056,49
200040715;2022-01-19-2022-01-25;[00-65);64;362214,44;16547,08;42331,42;4568,31;39,09;11686,84
200040715;2022-01-20-2022-01-26;[00-65);64;362214,44;15827,37;40647,02;4369,61;38,94;11221,81
200040715;2022-01-21-2022-01-27;[00-65);64;362214,44;14926,17;38685,02;4120,81;38,58;10680,14
200040715;2022-01-22-2022-01-28;[00-65);64;362214,44;14207,70;36729,39;3922,46;38,68;10140,24
200040715;2022-01-23-2022-01-29;[00-65);64;362214,44;13729,13;35494,40;3790,33;38,68;9799,28
200040715;2022-01-24-2022-01-30;[00-65);64;362214,44;13435,66;34832,27;3709,31;38,57;9616,48
200040715;2022-01-25-2022-01-31;[00-65);64;362214,44;12515,19;32827,43;3455,19;38,12;9062,98
200040715;2022-01-26-2022-02-01;[00-65);64;362214,44;11450,21;30872,34;3161,17;37,09;8523,22
200040715;2022-01-27-2022-02-02;[00-65);64;362214,44;10558,38;28858,38;2914,95;36,59;7967,21
200040715;2022-01-28-2022-02-03;[00-65);64;362214,44;9876,01;27252,73;2726,56;36,24;7523,92
200040715;2022-01-29-2022-02-04;[00-65);64;362214,44;9058,75;25446,85;2500,93;35,60;7025,35
200040715;2022-01-30-2022-02-05;[00-65);64;362214,44;8739,91;24721,02;2412,91;35,35;6824,97
200040715;2022-01-31-2022-02-06;[00-65);64;362214,44;8550,94;24389,64;2360,74;35,06;6733,48
200040715;2022-02-01-2022-02-07;[00-65);64;362214,44;7604,38;22438,22;2099,41;33,89;6194,73
200040715;2022-02-02-2022-02-08;[00-65);64;362214,44;6914,74;20908,04;1909,02;33,07;5772,28
200040715;2022-02-03-2022-02-09;[00-65);64;362214,44;6250,73;19633,04;1725,70;31,84;5420,28
200040715;2022-02-04-2022-02-10;[00-65);64;362214,44;5676,80;18383,14;1567,25;30,88;5075,21
200040715;2022-02-05-2022-02-11;[00-65);64;362214,44;5251,30;17499,59;1449,78;30,01;4831,28
200040715;2022-02-06-2022-02-12;[00-65);64;362214,44;4869,91;16842,01;1344,48;28,92;4649,73
200040715;2022-02-07-2022-02-13;[00-65);64;362214,44;4794,91;16652,95;1323,78;28,79;4597,54
200040715;2022-02-08-2022-02-14;[00-65);64;362214,44;4074,60;15132,55;1124,91;26,93;4177,79
200040715;2022-02-09-2022-02-15;[00-65);64;362214,44;3640,47;14070,48;1005,06;25,87;3884,57
200040715;2022-02-10-2022-02-16;[00-65);64;362214,44;3245,14;13007,67;895,92;24,95;3591,15
200040715;2022-02-11-2022-02-17;[00-65);64;362214,44;2972,51;12264,29;820,65;24,24;3385,92
200040715;2022-02-12-2022-02-18;[00-65);64;362214,44;2662,79;11315,76;735,14;23,53;3124,05
200040715;2022-02-13-2022-02-19;[00-65);64;362214,44;2518,97;10757,51;695,44;23,42;2969,93
200040715;2022-02-14-2022-02-20;[00-65);64;362214,44;2452,84;10606,03;677,18;23,13;2928,11
200040715;2022-02-15-2022-02-21;[00-65);64;362214,44;2178,59;9711,42;601,46;22,43;2681,12
200040715;2022-02-16-2022-02-22;[00-65);64;362214,44;2027,59;9289,62;559,78;21,83;2564,67
200040715;2022-02-17-2022-02-23;[00-65);64;362214,44;1888,09;8804,27;521,26;21,45;2430,68
200040715;2022-02-18-2022-02-24;[00-65);64;362214,44;1799,36;8247,17;496,77;21,82;2276,88
200040715;2022-02-19-2022-02-25;[00-65);64;362214,44;1707,13;7669,53;471,30;22,26;2117,40
200040715;2022-02-20-2022-02-26;[00-65);64;362214,44;1621,18;7347,77;447,57;22,06;2028,57
200040715;2022-02-21-2022-02-27;[00-65);64;362214,44;1641,04;7318,44;453,06;22,42;2020,47
200040715;2022-02-22-2022-02-28;[00-65);64;362214,44;1597,03;7279,03;440,91;21,94;2009,59
200040715;2022-02-23-2022-03-01;[00-65);64;362214,44;1542,04;7171,33;425,73;21,50;1979,86
200040715;2022-02-24-2022-03-02;[00-65);64;362214,44;1490,75;7161,68;411,57;20,82;1977,19
200040715;2022-02-25-2022-03-03;[00-65);64;362214,44;1433,40;7109,80;395,73;20,16;1962,87
200040715;2022-02-26-2022-03-04;[00-65);64;362214,44;1414,29;7104,26;390,46;19,91;1961,34
200040715;2022-02-27-2022-03-05;[00-65);64;362214,44;1392,35;7133,29;384,40;19,52;1969,35
200040715;2022-02-28-2022-03-06;[00-65);64;362214,44;1347,50;7055,17;372,02;19,10;1947,79
200040715;2022-03-01-2022-03-07;[00-65);64;362214,44;1299,61;7042,37;358,79;18,45;1944,25
200040715;2022-03-02-2022-03-08;[00-65);64;362214,44;1344,93;7129,69;371,31;18,86;1968,36
200040715;2022-03-03-2022-03-09;[00-65);64;362214,44;1414,82;7171,93;390,60;19,73;1980,02
200040715;2022-03-04-2022-03-10;[00-65);64;362214,44;1485,83;7295,85;410,21;20,37;2014,23
200040715;2022-03-05-2022-03-11;[00-65);64;362214,44;1549,43;7517,68;427,76;20,61;2075,48
200040715;2022-03-06-2022-03-12;[00-65);64;362214,44;1573,74;7587,34;434,48;20,74;2094,71
200040715;2022-03-07-2022-03-13;[00-65);64;362214,44;1594,95;7661,92;440,33;20,82;2115,30
200040715;2022-03-08-2022-03-14;[00-65);64;362214,44;1787,91;8046,61;493,61;22,22;2221,50
200040715;2022-03-09-2022-03-15;[00-65);64;362214,44;1882,75;8330,01;519,79;22,60;2299,75
200040715;2022-03-10-2022-03-16;[00-65);64;362214,44;1994,16;8623,96;550,55;23,12;2380,90
200040715;2022-03-11-2022-03-17;[00-65);64;362214,44;2097,59;8869,86;579,10;23,65;2448,79
200040715;2022-03-12-2022-03-18;[00-65);64;362214,44;2225,99;9047,79;614,55;24,60;2497,91
200040715;2022-03-13-2022-03-19;[00-65);64;362214,44;2385,04;9344,68;658,46;25,52;2579,88
200040715;2022-03-14-2022-03-20;[00-65);64;362214,44;2428,27;9389,43;670,40;25,86;2592,23
200040715;2022-03-15-2022-03-21;[00-65);64;362214,44;2881,73;10267,05;795,59;28,07;2834,52
200040715;2022-03-16-2022-03-22;[00-65);64;362214,44;3171,12;10929,50;875,48;29,01;3017,41
200040715;2022-03-17-2022-03-23;[00-65);64;362214,44;3489,89;11701,63;963,49;29,82;3230,58
200040715;2022-03-18-2022-03-24;[00-65);64;362214,44;3822,85;12418,06;1055,41;30,78;3428,37
200040715;2022-03-19-2022-03-25;[00-65);64;362214,44;4079,33;13022,73;1126,22;31,32;3595,31
200040715;2022-03-20-2022-03-26;[00-65);64;362214,44;4264,22;13349,62;1177,27;31,94;3685,56
200040715;2022-03-21-2022-03-27;[00-65);64;362214,44;4322,26;13433,31;1193,29;32,18;3708,66
200040715;2022-03-22-2022-03-28;[00-65);64;362214,44;4618,90;13988,00;1275,18;33,02;3861,80
200040715;2022-03-23-2022-03-29;[00-65);64;362214,44;4826,54;14562,70;1332,51;33,14;4020,46
200040715;2022-03-24-2022-03-30;[00-65);64;362214,44;4959,62;14990,14;1369,25;33,09;4138,47
200040715;2022-03-25-2022-03-31;[00-65);64;362214,44;4955,98;15093,99;1368,24;32,83;4167,14
200040715;2022-03-26-2022-04-01;[00-65);64;362214,44;4959,58;14991,44;1369,24;33,08;4138,83
200040715;2022-03-27-2022-04-02;[00-65);64;362214,44;4919,32;14885,58;1358,12;33,05;4109,61
200040715;2022-03-28-2022-04-03;[00-65);64;362214,44;4893,15;14859,40;1350,90;32,93;4102,38
200040715;2022-03-29-2022-04-04;[00-65);64;362214,44;4895,99;14618,38;1351,68;33,49;4035,84
200040715;2022-03-30-2022-04-05;[00-65);64;362214,44;4951,28;14438,17;1366,95;34,29;3986,08
200040715;2022-03-31-2022-04-06;[00-65);64;362214,44;5025,33;14362,15;1387,39;34,99;3965,10
200040715;2022-04-01-2022-04-07;[00-65);64;362214,44;5119,02;14496,28;1413,26;35,31;4002,13
200040715;2022-04-02-2022-04-08;[00-65);64;362214,44;5269,49;14812,35;1454,80;35,57;4089,39
200040715;2022-04-03-2022-04-09;[00-65);64;362214,44;5438,85;15016,78;1501,55;36,22;4145,83
200040715;2022-04-04-2022-04-10;[00-65);64;362214,44;5470,38;15087,01;1510,26;36,26;4165,22
200040715;2022-04-05-2022-04-11;[00-65);64;362214,44;5633,59;15419,12;1555,32;36,54;4256,90
200040715;2022-04-06-2022-04-12;[00-65);64;362214,44;5587,61;15475,69;1542,62;36,11;4272,52
200040715;2022-04-07-2022-04-13;[00-65);64;362214,44;5520,19;15431,05;1524,01;35,77;4260,20
200040715;2022-04-08-2022-04-14;[00-65);64;362214,44;5459,82;15453,31;1507,35;35,33;4266,34
200040715;2022-04-09-2022-04-15;[00-65);64;362214,44;5357,53;15448,18;1479,10;34,68;4264,93
200040715;2022-04-10-2022-04-16;[00-65);64;362214,44;5168,10;15433,77;1426,81;33,49;4260,95
200040715;2022-04-11-2022-04-17;[00-65);64;362214,44;5135,67;15467,90;1417,85;33,20;4270,37
200040715;2022-04-12-2022-04-18;[00-65);64;362214,44;3899,22;12760,29;1076,49;30,56;3522,86
200040715;2022-04-13-2022-04-19;[00-65);64;362214,44;4049,83;12859,32;1118,08;31,49;3550,19
200040715;2022-04-14-2022-04-20;[00-65);64;362214,44;3781,52;12139,92;1044,00;31,15;3351,58
200040715;2022-04-15-2022-04-21;[00-65);64;362214,44;3542,20;11396,34;977,93;31,08;3146,30
200040715;2022-04-16-2022-04-22;[00-65);64;362214,44;3287,97;10390,69;907,74;31,64;2868,66
200040715;2022-04-17-2022-04-23;[00-65);64;362214,44;3131,90;9735,71;864,65;32,17;2687,83
200040715;2022-04-18-2022-04-24;[00-65);64;362214,44;3079,82;9539,76;850,28;32,28;2633,73
200040715;2022-04-19-2022-04-25;[00-65);64;362214,44;3457,12;10555,59;954,44;32,75;2914,18
200040715;2022-04-20-2022-04-26;[00-65);64;362214,44;2779,60;9206,80;767,39;30,19;2541,81
200040715;2022-04-21-2022-04-27;[00-65);64;362214,44;2453,80;8388,00;677,44;29,25;2315,75
200040715;2022-04-22-2022-04-28;[00-65);64;362214,44;2221,59;7794,85;613,34;28,50;2152,00
200040715;2022-04-23-2022-04-29;[00-65);64;362214,44;2045,96;7383,11;564,85;27,71;2038,33
200040715;2022-04-24-2022-04-30;[00-65);64;362214,44;1916,82;7058,90;529,20;27,15;1948,82
200040715;2022-04-25-2022-05-01;[00-65);64;362214,44;1885,60;6974,91;520,58;27,03;1925,63
200040715;2022-04-26-2022-05-02;[00-65);64;362214,44;1686,30;6530,17;465,55;25,82;1802,85
200040715;2022-04-27-2022-05-03;[00-65);64;362214,44;1572,74;6262,94;434,20;25,11;1729,07
200040715;2022-04-28-2022-05-04;[00-65);64;362214,44;1500,90;6269,28;414,37;23,94;1730,82
200040715;2022-04-29-2022-05-05;[00-65);64;362214,44;1383,89;6091,95;382,06;22,72;1681,86
200040715;2022-04-30-2022-05-06;[00-65);64;362214,44;1296,22;5903,94;357,86;21,96;1629,96
200040715;2022-05-01-2022-05-07;[00-65);64;362214,44;1226,06;5802,22;338,49;21,13;1601,87
200040715;2022-05-02-2022-05-08;[00-65);64;362214,44;1210,26;5815,24;334,13;20,81;1605,47
200040715;2022-05-03-2022-05-09;[00-65);64;362214,44;1144,32;5767,59;315,92;19,84;1592,31
200040715;2022-05-04-2022-05-10;[00-65);64;362214,44;1138,29;5808,40;314,26;19,60;1603,58
200040715;2022-05-05-2022-05-11;[00-65);64;362214,44;1108,97;5700,67;306,16;19,45;1573,84
200040715;2022-05-06-2022-05-12;[00-65);64;362214,44;1098,25;5564,70;303,20;19,74;1536,30
200040715;2022-05-07-2022-05-13;[00-65);64;362214,44;1058,73;5442,64;292,29;19,45;1502,60
200040715;2022-05-08-2022-05-14;[00-65);64;362214,44;1061,47;5425,86;293,05;19,56;1497,97
200040715;2022-05-09-2022-05-15;[00-65);64;362214,44;1058,47;5356,12;292,22;19,76;1478,71
200040715;2022-05-10-2022-05-16;[00-65);64;362214,44;995,45;5278,96;274,82;18,86;1457,41
200040715;2022-05-11-2022-05-17;[00-65);64;362214,44;968,04;5180,71;267,25;18,69;1430,29
200040715;2022-05-12-2022-05-18;[00-65);64;362214,44;922,50;5050,98;254,68;18,26;1394,47
200040715;2022-05-13-2022-05-19;[00-65);64;362214,44;890,90;4996,87;245,96;17,83;1379,53
200040715;2022-05-14-2022-05-20;[00-65);64;362214,44;873,20;4903,32;241,07;17,81;1353,71
200040715;2022-05-15-2022-05-21;[00-65);64;362214,44;832,82;4801,35;229,92;17,35;1325,55
200040715;2020-05-07-2020-05-13;[65-Inf);65;83896,95;0,00;57,37;0,00;0,00;68,38
200040715;2020-05-08-2020-05-14;[65-Inf);65;83896,95;0,00;119,10;0,00;0,00;141,96
200040715;2020-05-09-2020-05-15;[65-Inf);65;83896,95;0,00;187,76;0,00;0,00;223,80
200040715;2020-05-10-2020-05-16;[65-Inf);65;83896,95;0,00;227,46;0,00;0,00;271,11
200040715;2020-05-11-2020-05-17;[65-Inf);65;83896,95;0,00;258,19;0,00;0,00;307,74
200040715;2020-05-12-2020-05-18;[65-Inf);65;83896,95;0,00;330,19;0,00;0,00;393,57
200040715;2020-05-13-2020-05-19;[65-Inf);65;83896,95;2,00;431,42;2,38;0,46;514,23
200040715;2020-05-14-2020-05-20;[65-Inf);65;83896,95;2,00;433,73;2,38;0,46;516,98
200040715;2020-05-15-2020-05-21;[65-Inf);65;83896,95;2,00;384,68;2,38;0,52;458,52
200040715;2020-05-16-2020-05-22;[65-Inf);65;83896,95;2,00;376,94;2,38;0,53;449,29
200040715;2020-05-17-2020-05-23;[65-Inf);65;83896,95;2,00;383,88;2,38;0,52;457,57
200040715;2020-05-18-2020-05-24;[65-Inf);65;83896,95;2,00;365,50;2,38;0,55;435,66
200040715;2020-05-19-2020-05-25;[65-Inf);65;83896,95;2,00;352,55;2,38;0,57;420,22
200040715;2020-05-20-2020-05-26;[65-Inf);65;83896,95;2,00;306,91;2,38;0,65;365,82
200040715;2020-05-21-2020-05-27;[65-Inf);65;83896,95;2,97;314,01;3,54;0,95;374,28
200040715;2020-05-22-2020-05-28;[65-Inf);65;83896,95;3,97;364,66;4,73;1,09;434,65
200040715;2020-05-23-2020-05-29;[65-Inf);65;83896,95;3,97;358,41;4,73;1,11;427,21
200040715;2020-05-24-2020-05-30;[65-Inf);65;83896,95;3,97;327,77;4,73;1,21;390,68
200040715;2020-05-25-2020-05-31;[65-Inf);65;83896,95;3,97;338,59;4,73;1,17;403,58
200040715;2020-05-26-2020-06-01;[65-Inf);65;83896,95;3,97;296,17;4,73;1,34;353,02
200040715;2020-05-27-2020-06-02;[65-Inf);65;83896,95;1,97;312,44;2,35;0,63;372,41
200040715;2020-05-28-2020-06-03;[65-Inf);65;83896,95;1,00;356,66;1,19;0,28;425,12
200040715;2020-05-29-2020-06-04;[65-Inf);65;83896,95;0,00;348,15;0,00;0,00;414,98
200040715;2020-05-30-2020-06-05;[65-Inf);65;83896,95;0,00;349,00;0,00;0,00;415,98
200040715;2020-05-31-2020-06-06;[65-Inf);65;83896,95;0,00;377,04;0,00;0,00;449,41
200040715;2020-06-01-2020-06-07;[65-Inf);65;83896,95;0,00;371,24;0,00;0,00;442,50
200040715;2020-06-02-2020-06-08;[65-Inf);65;83896,95;0,00;425,20;0,00;0,00;506,81
200040715;2020-06-03-2020-06-09;[65-Inf);65;83896,95;0,00;413,03;0,00;0,00;492,30
200040715;2020-06-04-2020-06-10;[65-Inf);65;83896,95;1,00;352,37;1,19;0,28;420,00
200040715;2020-06-05-2020-06-11;[65-Inf);65;83896,95;2,00;348,13;2,38;0,57;414,95
200040715;2020-06-06-2020-06-12;[65-Inf);65;83896,95;2,00;344,61;2,38;0,58;410,76
200040715;2020-06-07-2020-06-13;[65-Inf);65;83896,95;2,00;347,09;2,38;0,58;413,72
200040715;2020-06-08-2020-06-14;[65-Inf);65;83896,95;3,00;354,09;3,58;0,85;422,06
200040715;2020-06-09-2020-06-15;[65-Inf);65;83896,95;3,00;352,24;3,58;0,85;419,85
200040715;2020-06-10-2020-06-16;[65-Inf);65;83896,95;3,00;346,39;3,58;0,87;412,88
200040715;2020-06-11-2020-06-17;[65-Inf);65;83896,95;2,00;345,22;2,38;0,58;411,48
200040715;2020-06-12-2020-06-18;[65-Inf);65;83896,95;1,00;328,45;1,19;0,30;391,49
200040715;2020-06-13-2020-06-19;[65-Inf);65;83896,95;1,00;318,45;1,19;0,31;379,57
200040715;2020-06-14-2020-06-20;[65-Inf);65;83896,95;1,00;311,45;1,19;0,32;371,22
200040715;2020-06-15-2020-06-21;[65-Inf);65;83896,95;0,00;305,45;0,00;0,00;364,07
200040715;2020-06-16-2020-06-22;[65-Inf);65;83896,95;0,00;310,67;0,00;0,00;370,30
200040715;2020-06-17-2020-06-23;[65-Inf);65;83896,95;0,00;312,83;0,00;0,00;372,87
200040715;2020-06-18-2020-06-24;[65-Inf);65;83896,95;0,00;326,47;0,00;0,00;389,14
200040715;2020-06-19-2020-06-25;[65-Inf);65;83896,95;0,00;338,47;0,00;0,00;403,44
200040715;2020-06-20-2020-06-26;[65-Inf);65;83896,95;0,00;324,47;0,00;0,00;386,75
200040715;2020-06-21-2020-06-27;[65-Inf);65;83896,95;0,00;339,47;0,00;0,00;404,63
200040715;2020-06-22-2020-06-28;[65-Inf);65;83896,95;0,00;332,37;0,00;0,00;396,16
200040715;2020-06-23-2020-06-29;[65-Inf);65;83896,95;0,00;357,37;0,00;0,00;425,96
200040715;2020-06-24-2020-06-30;[65-Inf);65;83896,95;1,00;368,37;1,19;0,27;439,07
200040715;2020-06-25-2020-07-01;[65-Inf);65;83896,95;1,00;425,89;1,19;0,23;507,64
200040715;2020-06-26-2020-07-02;[65-Inf);65;83896,95;1,00;474,72;1,19;0,21;565,84
200040715;2020-06-27-2020-07-03;[65-Inf);65;83896,95;1,00;499,72;1,19;0,20;595,64
200040715;2020-06-28-2020-07-04;[65-Inf);65;83896,95;1,00;490,72;1,19;0,20;584,91
200040715;2020-06-29-2020-07-05;[65-Inf);65;83896,95;2,00;493,52;2,38;0,41;588,24
200040715;2020-06-30-2020-07-06;[65-Inf);65;83896,95;2,00;455,52;2,38;0,44;542,95
200040715;2020-07-01-2020-07-07;[65-Inf);65;83896,95;1,00;478,23;1,19;0,21;570,02
200040715;2020-07-02-2020-07-08;[65-Inf);65;83896,95;2,00;414,23;2,38;0,48;493,74
200040715;2020-07-03-2020-07-09;[65-Inf);65;83896,95;2,00;389,40;2,38;0,51;464,14
200040715;2020-07-04-2020-07-10;[65-Inf);65;83896,95;2,00;416,40;2,38;0,48;496,32
200040715;2020-07-05-2020-07-11;[65-Inf);65;83896,95;2,00;432,40;2,38;0,46;515,39
200040715;2020-07-06-2020-07-12;[65-Inf);65;83896,95;1,00;426,71;1,19;0,23;508,61
200040715;2020-07-07-2020-07-13;[65-Inf);65;83896,95;2,00;482,24;2,38;0,41;574,80
200040715;2020-07-08-2020-07-14;[65-Inf);65;83896,95;2,00;406,53;2,38;0,49;484,56
200040715;2020-07-09-2020-07-15;[65-Inf);65;83896,95;3,00;457,00;3,58;0,66;544,72
200040715;2020-07-10-2020-07-16;[65-Inf);65;83896,95;3,00;465,00;3,58;0,65;554,26
200040715;2020-07-11-2020-07-17;[65-Inf);65;83896,95;3,00;481,00;3,58;0,62;573,33
200040715;2020-07-12-2020-07-18;[65-Inf);65;83896,95;3,00;491,58;3,58;0,61;585,93
200040715;2020-07-13-2020-07-19;[65-Inf);65;83896,95;3,00;498,58;3,58;0,60;594,28
200040715;2020-07-14-2020-07-20;[65-Inf);65;83896,95;2,00;493,05;2,38;0,41;587,69
200040715;2020-07-15-2020-07-21;[65-Inf);65;83896,95;2,00;587,05;2,38;0,34;699,73
200040715;2020-07-16-2020-07-22;[65-Inf);65;83896,95;1,00;587,58;1,19;0,17;700,35
200040715;2020-07-17-2020-07-23;[65-Inf);65;83896,95;3,00;588,58;3,58;0,51;701,55
200040715;2020-07-18-2020-07-24;[65-Inf);65;83896,95;3,00;569,41;3,58;0,53;678,70
200040715;2020-07-19-2020-07-25;[65-Inf);65;83896,95;3,00;555,30;3,58;0,54;661,89
200040715;2020-07-20-2020-07-26;[65-Inf);65;83896,95;4,00;556,30;4,77;0,72;663,08
200040715;2020-07-21-2020-07-27;[65-Inf);65;83896,95;4,00;547,20;4,77;0,73;652,22
200040715;2020-07-22-2020-07-28;[65-Inf);65;83896,95;5,00;507,03;5,96;0,99;604,34
200040715;2020-07-23-2020-07-29;[65-Inf);65;83896,95;4,00;489,03;4,77;0,82;582,89
200040715;2020-07-24-2020-07-30;[65-Inf);65;83896,95;2,00;487,03;2,38;0,41;580,50
200040715;2020-07-25-2020-07-31;[65-Inf);65;83896,95;2,00;489,66;2,38;0,41;583,64
200040715;2020-07-26-2020-08-01;[65-Inf);65;83896,95;2,00;495,18;2,38;0,40;590,23
200040715;2020-07-27-2020-08-02;[65-Inf);65;83896,95;2,00;500,18;2,38;0,40;596,19
200040715;2020-07-28-2020-08-03;[65-Inf);65;83896,95;2,89;511,18;3,45;0,57;609,30
200040715;2020-07-29-2020-08-04;[65-Inf);65;83896,95;3,89;520,35;4,64;0,75;620,23
200040715;2020-07-30-2020-08-05;[65-Inf);65;83896,95;3,89;513,35;4,64;0,76;611,89
200040715;2020-07-31-2020-08-06;[65-Inf);65;83896,95;5,89;517,35;7,02;1,14;616,65
200040715;2020-08-01-2020-08-07;[65-Inf);65;83896,95;17,89;547,89;21,33;3,27;653,06
200040715;2020-08-02-2020-08-08;[65-Inf);65;83896,95;17,89;545,89;21,33;3,28;650,67
200040715;2020-08-03-2020-08-09;[65-Inf);65;83896,95;16,89;547,89;20,14;3,08;653,06
200040715;2020-08-04-2020-08-10;[65-Inf);65;83896,95;16,00;551,00;19,07;2,90;656,76
200040715;2020-08-05-2020-08-11;[65-Inf);65;83896,95;15,00;612,00;17,88;2,45;729,47
200040715;2020-08-06-2020-08-12;[65-Inf);65;83896,95;15,00;616,58;17,88;2,43;734,93
200040715;2020-08-07-2020-08-13;[65-Inf);65;83896,95;14,00;636,01;16,69;2,20;758,09
200040715;2020-08-08-2020-08-14;[65-Inf);65;83896,95;4,00;638,01;4,77;0,63;760,47
200040715;2020-08-09-2020-08-15;[65-Inf);65;83896,95;5,58;617,59;6,65;0,90;736,13
200040715;2020-08-10-2020-08-16;[65-Inf);65;83896,95;5,58;613,57;6,65;0,91;731,33
200040715;2020-08-11-2020-08-17;[65-Inf);65;83896,95;6,58;624,93;7,84;1,05;744,88
200040715;2020-08-12-2020-08-18;[65-Inf);65;83896,95;9,58;584,93;11,41;1,64;697,21
200040715;2020-08-13-2020-08-19;[65-Inf);65;83896,95;11,58;596,35;13,80;1,94;710,81
200040715;2020-08-14-2020-08-20;[65-Inf);65;83896,95;12,58;579,92;14,99;2,17;691,23
200040715;2020-08-15-2020-08-21;[65-Inf);65;83896,95;11,58;570,81;13,80;2,03;680,37
200040715;2020-08-16-2020-08-22;[65-Inf);65;83896,95;10,00;589,24;11,92;1,70;702,33
200040715;2020-08-17-2020-08-23;[65-Inf);65;83896,95;10,00;589,26;11,92;1,70;702,36
200040715;2020-08-18-2020-08-24;[65-Inf);65;83896,95;11,00;567,89;13,11;1,94;676,89
200040715;2020-08-19-2020-08-25;[65-Inf);65;83896,95;7,00;536,37;8,34;1,31;639,32
200040715;2020-08-20-2020-08-26;[65-Inf);65;83896,95;7,00;543,26;8,34;1,29;647,53
200040715;2020-08-21-2020-08-27;[65-Inf);65;83896,95;6,00;553,26;7,15;1,08;659,45
